RouteNumber,Stop,latitude,longitude,StopNumber
S2,Ranelagh The Triangle (Dublin),53.3250997,-6.253221085,851
S2,Ranelagh Luas Ranelagh,53.32502306,-6.255355859,2791
S2,Charleston Road The Triangle (Dublin),53.3241343,-6.257884241,7668
S2,Belgrave Square N Rathmines,53.32326225,-6.260952083,2793
S2,Castlewood Avenue Rathmines,53.32261056,-6.26434118,2794
S2,Rathmines Garda Stn Rathmines,53.32157296,-6.26654494,1077
S2,Grosvenor Road Rathmines,53.32023404,-6.270276912,2479
S2,Kenilworth Road Rathmines,53.3197445,-6.274334551,2480
S2,Harolds Cross Road Harolds Cross,53.31873811,-6.278082752,2481
S2,Kenilworth Park Harolds Cross,53.31866265,-6.279706799,7937
S2,Clareville Road Harolds Cross,53.31892061,-6.281392658,2482
S2,Larkfield Grove Harolds Cross,53.31759802,-6.284417652,2483
S2,Larkfield Park Kimmage,53.3185468,-6.289152819,2484
S2,Sundrive Road Kimmage,53.31979153,-6.291339641,2485
S2,Blarney Park Kimmage,53.32107536,-6.293119793,2486
S2,Saint Bernadette's Crumlin,53.324734,-6.296291444,1395
S2,Clogher Road Crumlin,53.32623971,-6.297252243,3361
S2,Downpatrick Road Dolphins Barn,53.32743702,-6.298015302,3362
S2,Crumlin Road Dolphins Barn,53.3305223,-6.298177805,7938
S2,Herberton Road Drimnagh,53.33236226,-6.297999426,7439
S2,New Ireland Road Rialto,53.33500801,-6.298855003,7454
S2,St James's Hospital Kilmainham,53.33996404,-6.297216013,4514
S2,St James's Luas Kilmainham,53.34070521,-6.293732502,4515
S2,Basin Street Lower Kilmainham,53.34267521,-6.293218203,1995
S2,James Street James's Gate,53.34356004,-6.288481954,1996
S2,Thomas Street James's Gate,53.34357106,-6.285492687,1997
S2,Bridgefoot Street Liberties,53.34313961,-6.28049382,1998
S2,Francis St Junction Liberties,53.34311923,-6.276589644,1999
S2,Usher's Quay Dublin,53.34591998,-6.279465966,1445
S2,Victoria Quay James's Gate,53.34648803,-6.285165006,4407
S2,Heuston Station Heuston Station,53.34680608,-6.292963043,7939
X25,Kingsbry Maynooth,53.37293841,-6.589160911,3980
X25,Old Greenfield Maynooth,53.37653323,-6.587614231,6089
X25,Maynooth Station Maynooth,53.37953892,-6.588702167,3917
X25,Maynooth Maynooth,53.38199895,-6.590003743,3981
X25,Maynooth SC Maynooth,53.3821079,-6.585535744,3982
X25,Carton Grove Maynooth Road,53.38153978,-6.577813203,7704
X25,Carton House Maynooth,53.37802027,-6.552694311,3983
X25,Intel West Leixlip,53.37375703,-6.526948068,3985
X25,Intel Main Entrance Leixlip,53.37281997,-6.524032021,3986
X25,Beechpark Estate Leixlip,53.36545804,-6.522827459,7313
X25,Glen Easton Leixlip,53.36468533,-6.517054279,6164
X25,Lough na Mona Glen Easton,53.36527033,-6.514224066,7712
X25,Easton Road Leixlip,53.36491227,-6.509292944,6159
X25,Accommodation Road Leixlip,53.3652343,-6.507733974,6160
X25,Scoil Bhride Leixlip,53.36643116,-6.501395998,6161
X25,Our Lady's Nativity Leixlip,53.36575411,-6.492599338,3991
X25,Leixlip Village Leixlip,53.36363791,-6.490856002,7758
X25,Leixlip Leixlip,53.36449238,-6.487354814,3998
X25,Cooldrinagh Terrace Leixlip,53.36183674,-6.483482329,3999
X25,Springfield Hotel Leixlip,53.36053963,-6.478314797,4000
X25,Liffey Valley Golf Lucan,53.35892285,-6.472062315,4001
X25,Tandy's Lane Lucan,53.35399897,-6.45891396,7193
X25,Vesey Park Lucan,53.3513054,-6.449397338,7049
X25,Hermitage Bridge Lucan,53.35886945,-6.410856561,2236
X25,Liffey Valley SC Liffey Valley,53.35616846,-6.391727442,2239
X25,Kennelsfort Road Palmerstown,53.3549293,-6.371268077,2241
X25,The Oval Palmerstown,53.35392734,-6.367009833,2242
X25,Memorial Gardens Islandbridge,53.34317891,-6.315380867,7435
X25,South Circular Road Islandbridge,53.34343715,-6.311390721,2722
X25,Heuston Station Heuston Station,53.34615602,-6.292794016,4413
X25,Sarsfield Quay Wolfe Tone Quay,53.34707371,-6.284676221,1476
X25,Arran Quay The Coombe,53.34636759,-6.278711651,7854
X25,Four Courts Smithfield,53.34562263,-6.27318436,7856
X25,Ormond Quay Temple Bar,53.34605803,-6.268495613,7883
X25,Bachelors Walk Dublin,53.34702802,-6.261667029,315
X25,Moss Street Near Tara Station,53.34701085,-6.251859622,7733
X25,Prince's St South Pearse Station,53.34561679,-6.249348322,7861
X25,Pearse Station Pearse Station,53.34288503,-6.249970997,2809
X25,Merrion Square West Merrion Square,53.34079501,-6.250897035,2810
X25,Merrion Street Dublin City South,53.33936001,-6.252307945,2811
X25,Pembroke St Lower Dublin City South,53.33710592,-6.251859401,785
X25,Fitzwilliam Place Dublin City South,53.33345375,-6.254110946,846
X25,Leeson Street Upr Dublin City South,53.33160143,-6.252219678,847
X25,Sussex Road Dublin City South,53.32972802,-6.248888059,848
X25,Leeson Village Dublin City South,53.32853002,-6.246264546,2795
X25,Royal Hospital Donnybrook,53.3263998,-6.242598751,756
X25,Donnybrook Village Donnybrook,53.32408133,-6.239586436,757
X25,Victoria Avenue Donnybrook,53.32268699,-6.237677324,758
X25,Donnybrook Stadium Donnybrook,53.32034885,-6.233345543,759
X25,Donnybrook Church Donnybrook,53.3183302,-6.230561954,760
X25,Teresian School Donnybrook,53.31610038,-6.227487269,761
X25,RTE Donnybrook,53.31451707,-6.224370902,762
X25,Belfield Court Donnybrook,53.31232013,-6.221100292,763
X25,UCD Belfield,53.30489661,-6.216937361,4952
X25,Embassy of Malta Dublin City South,53.33518204,-6.256098003,786
X26,Kingsbry Maynooth,53.37293841,-6.589160911,3980
X26,Old Greenfield Maynooth,53.37653323,-6.587614231,6089
X26,Maynooth Station Maynooth,53.37953892,-6.588702167,3917
X26,Maynooth Maynooth,53.38199895,-6.590003743,3981
X26,Maynooth SC Maynooth,53.3821079,-6.585535744,3982
X26,Carton Grove Maynooth Road,53.38153978,-6.577813203,7704
X26,Carton House Maynooth,53.37802027,-6.552694311,3983
X26,Intel West Leixlip,53.37375703,-6.526948068,3985
X26,Intel Main Entrance Leixlip,53.37281997,-6.524032021,3986
X26,Intel East Leixlip,53.37096348,-6.512372772,3987
X26,Louisa Bridge Stn Leixlip,53.36950711,-6.505871551,3989
X26,Ryevale Lawns Leixlip,53.3678139,-6.499859762,3990
X26,Our Lady's Nativity Leixlip,53.36575411,-6.492599338,3991
X26,Leixlip Village Leixlip,53.36363791,-6.490856002,7758
X26,Leixlip Leixlip,53.36449238,-6.487354814,3998
X26,Cooldrinagh Terrace Leixlip,53.36183674,-6.483482329,3999
X26,Springfield Hotel Leixlip,53.36053963,-6.478314797,4000
X26,Liffey Valley Golf Lucan,53.35892285,-6.472062315,4001
X26,Tandy's Lane Lucan,53.35399897,-6.45891396,7193
X26,Vesey Park Lucan,53.3513054,-6.449397338,7049
X26,Hermitage Bridge Lucan,53.35886945,-6.410856561,2236
X26,Liffey Valley SC Liffey Valley,53.35616846,-6.391727442,2239
X26,Kennelsfort Road Palmerstown,53.3549293,-6.371268077,2241
X26,The Oval Palmerstown,53.35392734,-6.367009833,2242
X26,Memorial Gardens Islandbridge,53.34317891,-6.315380867,7435
X26,South Circular Road Islandbridge,53.34343715,-6.311390721,2722
X26,Heuston Station Heuston Station,53.34615602,-6.292794016,4413
X26,Sarsfield Quay Wolfe Tone Quay,53.34707371,-6.284676221,1476
X26,Arran Quay The Coombe,53.34636759,-6.278711651,7854
X26,Four Courts Smithfield,53.34562263,-6.27318436,7856
X26,Ormond Quay Temple Bar,53.34605803,-6.268495613,7883
X26,Bachelors Walk Dublin,53.34702802,-6.261667029,315
X26,Moss Street Near Tara Station,53.34701085,-6.251859622,7733
X26,Prince's St South Pearse Station,53.34561679,-6.249348322,7861
X26,Pearse Station Pearse Station,53.34288503,-6.249970997,2809
X26,Merrion Square West Merrion Square,53.34079501,-6.250897035,2810
X26,Merrion Street Dublin City South,53.33936001,-6.252307945,2811
X26,Pembroke St Lower Dublin City South,53.33710592,-6.251859401,785
X26,Embassy of Malta Dublin City South,53.33518204,-6.256098003,786
X27,Salesian College Celbridge,53.35901113,-6.551205174,3921
X27,Crodaun Forest Park Celbridge,53.3553811,-6.54685165,3922
X27,Thornhill Celbridge,53.35207903,-6.54655831,3923
X27,Ash Grove Celbridge,53.35022187,-6.548303885,7079
X27,Willowbrook Park Celbridge,53.34740866,-6.550517268,7080
X27,Willowbrook Lawns Celbridge,53.34478259,-6.549645084,7081
X27,Oldtown Road Celbridge,53.34380604,-6.549903556,7565
X27,Church Road Oldtown Mill,53.34049791,-6.555031487,7746
X27,Priory Square Celbridge,53.33805762,-6.557621835,7082
X27,Oakleigh Celbridge,53.33536763,-6.552952698,7083
X27,Priory Lodge Celbridge,53.3353523,-6.545039956,7789
X27,English Row Celbridge,53.33787676,-6.54053928,7084
X27,Riverview Celbridge,53.33802248,-6.537756248,7108
X27,Donacumper Cemetery Celbridge,53.33974684,-6.529603068,3935
X27,Ballyoulster Celbridge,53.34202064,-6.518696801,3936
X27,The Orchard Celbridge,53.34279116,-6.514885579,7110
X27,Celbridge Park Celbridge,53.34334308,-6.51229829,3938
X27,Coneyburrow Celbridge,53.3446151,-6.506201282,3939
X27,Backweston Celbridge,53.34554632,-6.501617967,3940
X27,Backweston Park Celbridge,53.3460465,-6.499227297,3941
X27,Dept of Agriculture Backweston,53.34707194,-6.494294973,3943
X27,Weston Aerodrome Cooldrinagh Cross,53.35370172,-6.479865308,3945
X27,Weston Estate Lucan Road,53.35611535,-6.475317663,3946
X27,Liffey Valley Golf Lucan,53.35892285,-6.472062315,4001
X27,Tandy's Lane Lucan,53.35399897,-6.45891396,7193
X27,Vesey Park Lucan,53.3513054,-6.449397338,7049
X27,Hermitage Bridge Lucan,53.35886945,-6.410856561,2236
X27,Liffey Valley SC Liffey Valley,53.35616846,-6.391727442,2239
X27,Kennelsfort Road Palmerstown,53.3549293,-6.371268077,2241
X27,The Oval Palmerstown,53.35392734,-6.367009833,2242
X27,Memorial Gardens Islandbridge,53.34317891,-6.315380867,7435
X27,South Circular Road Islandbridge,53.34343715,-6.311390721,2722
X27,Heuston Station Heuston Station,53.34615602,-6.292794016,4413
X27,Sarsfield Quay Wolfe Tone Quay,53.34707371,-6.284676221,1476
X27,Arran Quay The Coombe,53.34636759,-6.278711651,7854
X27,Four Courts Smithfield,53.34562263,-6.27318436,7856
X27,Ormond Quay Temple Bar,53.34605803,-6.268495613,7883
X27,Bachelors Walk Dublin,53.34702802,-6.261667029,315
X27,Moss Street Near Tara Station,53.34701085,-6.251859622,7733
X27,Prince's St South Pearse Station,53.34561679,-6.249348322,7861
X27,Pearse Station Pearse Station,53.34288503,-6.249970997,2809
X27,Merrion Square West Merrion Square,53.34079501,-6.250897035,2810
X27,Merrion Street Dublin City South,53.33936001,-6.252307945,2811
X27,Pembroke St Lower Dublin City South,53.33710592,-6.251859401,785
X27,Fitzwilliam Place Dublin City South,53.33345375,-6.254110946,846
X27,Leeson Street Upr Dublin City South,53.33160143,-6.252219678,847
X27,Sussex Road Dublin City South,53.32972802,-6.248888059,848
X27,Leeson Village Dublin City South,53.32853002,-6.246264546,2795
X27,Royal Hospital Donnybrook,53.3263998,-6.242598751,756
X27,Donnybrook Village Donnybrook,53.32408133,-6.239586436,757
X27,Victoria Avenue Donnybrook,53.32268699,-6.237677324,758
X27,Donnybrook Stadium Donnybrook,53.32034885,-6.233345543,759
X27,Donnybrook Church Donnybrook,53.3183302,-6.230561954,760
X27,Teresian School Donnybrook,53.31610038,-6.227487269,761
X27,RTE Donnybrook,53.31451707,-6.224370902,762
X27,Belfield Court Donnybrook,53.31232013,-6.221100292,763
X27,UCD Belfield,53.30489661,-6.216937361,4952
X27,Embassy of Malta Dublin City South,53.33518204,-6.256098003,786
X28,Salesian College Celbridge,53.35901113,-6.551205174,3921
X28,Crodaun Forest Park Celbridge,53.3553811,-6.54685165,3922
X28,Thornhill Celbridge,53.35207903,-6.54655831,3923
X28,Hawthorn View Celbridge,53.35051092,-6.544734092,3112
X28,Beatty Park Celbridge,53.3460712,-6.541806277,3924
X28,Chestnut Grove Celbridge,53.34273039,-6.539817729,3927
X28,Castletown Celbridge,53.34068124,-6.537620218,3928
X28,Celbridge Main St Celbridge,53.33898274,-6.539104944,3929
X28,Riverview Celbridge,53.33802248,-6.537756248,7108
X28,Donacumper Cemetery Celbridge,53.33974684,-6.529603068,3935
X28,Ballyoulster Celbridge,53.34202064,-6.518696801,3936
X28,The Orchard Celbridge,53.34279116,-6.514885579,7110
X28,Celbridge Park Celbridge,53.34334308,-6.51229829,3938
X28,Coneyburrow Celbridge,53.3446151,-6.506201282,3939
X28,Backweston Celbridge,53.34554632,-6.501617967,3940
X28,Backweston Park Celbridge,53.3460465,-6.499227297,3941
X28,Dept of Agriculture Backweston,53.34707194,-6.494294973,3943
X28,Weston Aerodrome Cooldrinagh Cross,53.35370172,-6.479865308,3945
X28,Weston Estate Lucan Road,53.35611535,-6.475317663,3946
X28,Liffey Valley Golf Lucan,53.35892285,-6.472062315,4001
X28,Tandy's Lane Lucan,53.35399897,-6.45891396,7193
X28,Vesey Park Lucan,53.3513054,-6.449397338,7049
X28,Hermitage Bridge Lucan,53.35886945,-6.410856561,2236
X28,Liffey Valley SC Liffey Valley,53.35616846,-6.391727442,2239
X28,Kennelsfort Road Palmerstown,53.3549293,-6.371268077,2241
X28,The Oval Palmerstown,53.35392734,-6.367009833,2242
X28,Memorial Gardens Islandbridge,53.34317891,-6.315380867,7435
X28,South Circular Road Islandbridge,53.34343715,-6.311390721,2722
X28,Heuston Station Heuston Station,53.34615602,-6.292794016,4413
X28,Sarsfield Quay Wolfe Tone Quay,53.34707371,-6.284676221,1476
X28,Arran Quay The Coombe,53.34636759,-6.278711651,7854
X28,Four Courts Smithfield,53.34562263,-6.27318436,7856
X28,Ormond Quay Temple Bar,53.34605803,-6.268495613,7883
X28,Bachelors Walk Dublin,53.34702802,-6.261667029,315
X28,Moss Street Near Tara Station,53.34701085,-6.251859622,7733
X28,Prince's St South Pearse Station,53.34561679,-6.249348322,7861
X28,Pearse Station Pearse Station,53.34288503,-6.249970997,2809
X28,Merrion Square West Merrion Square,53.34079501,-6.250897035,2810
X28,Merrion Street Dublin City South,53.33936001,-6.252307945,2811
X28,Pembroke St Lower Dublin City South,53.33710592,-6.251859401,785
X28,Fitzwilliam Place Dublin City South,53.33345375,-6.254110946,846
X28,Leeson Street Upr Dublin City South,53.33160143,-6.252219678,847
X28,Sussex Road Dublin City South,53.32972802,-6.248888059,848
X28,Leeson Village Dublin City South,53.32853002,-6.246264546,2795
X28,Royal Hospital Donnybrook,53.3263998,-6.242598751,756
X28,Donnybrook Village Donnybrook,53.32408133,-6.239586436,757
X28,Victoria Avenue Donnybrook,53.32268699,-6.237677324,758
X28,Donnybrook Stadium Donnybrook,53.32034885,-6.233345543,759
X28,Donnybrook Church Donnybrook,53.3183302,-6.230561954,760
X28,Teresian School Donnybrook,53.31610038,-6.227487269,761
X28,RTE Donnybrook,53.31451707,-6.224370902,762
X28,Belfield Court Donnybrook,53.31232013,-6.221100292,763
X28,UCD Belfield,53.30489661,-6.216937361,4952
X28,Embassy of Malta Dublin City South,53.33518204,-6.256098003,786
X30,Adamstown Station Adamstown,53.33632205,-6.468509947,6290
X30,Adamstown Boulevard Adamstown Castle,53.33867823,-6.469647707,7892
X30,The Paddocks Drive Hillcrest (Dublin),53.34762137,-6.465467313,7800
X30,Dodsboro Road Lucan,53.3506893,-6.464305558,3890
X30,Woodview Heights Lucan,53.3519419,-6.463164018,3891
X30,Kew Park Lucan,53.35756281,-6.467634043,7187
X30,Liffey Valley Golf Lucan,53.35892285,-6.472062315,4001
X30,Leixlip Road Lucan,53.35551692,-6.460211089,3949
X30,Ball Alley House Lucan,53.35560253,-6.455010021,3950
X30,Lucan Village Lucan,53.35656433,-6.448094763,3372
X30,Lucan Heights Lucan,53.35808278,-6.441849813,3373
X30,St Mary's Church Lucan,53.35963425,-6.439524496,3374
X30,Chalet Gardens Lucan,53.3600895,-6.435165749,2233
X30,Ballydowd Grove Lucan,53.35973766,-6.430956783,2232
X30,Lucan Retail Park Lucan,53.35933659,-6.424390983,2234
X30,Hermitage Bridge Lucan,53.35886945,-6.410856561,2236
X30,Liffey Valley SC Liffey Valley,53.35616846,-6.391727442,2239
X30,Kennelsfort Road Palmerstown,53.3549293,-6.371268077,2241
X30,The Oval Palmerstown,53.35392734,-6.367009833,2242
X30,Memorial Gardens Islandbridge,53.34317891,-6.315380867,7435
X30,South Circular Road Islandbridge,53.34343715,-6.311390721,2722
X30,Heuston Station Heuston Station,53.34615602,-6.292794016,4413
X30,Sarsfield Quay Wolfe Tone Quay,53.34707371,-6.284676221,1476
X30,Arran Quay The Coombe,53.34636759,-6.278711651,7854
X30,Four Courts Smithfield,53.34562263,-6.27318436,7856
X30,Ormond Quay Temple Bar,53.34605803,-6.268495613,7883
X30,Bachelors Walk Dublin,53.34702802,-6.261667029,315
X30,Moss Street Near Tara Station,53.34701085,-6.251859622,7733
X30,Prince's St South Pearse Station,53.34561679,-6.249348322,7861
X30,Pearse Station Pearse Station,53.34288503,-6.249970997,2809
X30,Merrion Square West Merrion Square,53.34079501,-6.250897035,2810
X30,Merrion Street Dublin City South,53.33936001,-6.252307945,2811
X30,Pembroke St Lower Dublin City South,53.33710592,-6.251859401,785
X30,Fitzwilliam Place Dublin City South,53.33345375,-6.254110946,846
X30,Leeson Street Upr Dublin City South,53.33160143,-6.252219678,847
X30,Sussex Road Dublin City South,53.32972802,-6.248888059,848
X30,Leeson Village Dublin City South,53.32853002,-6.246264546,2795
X30,Royal Hospital Donnybrook,53.3263998,-6.242598751,756
X30,Donnybrook Village Donnybrook,53.32408133,-6.239586436,757
X30,Victoria Avenue Donnybrook,53.32268699,-6.237677324,758
X30,Donnybrook Stadium Donnybrook,53.32034885,-6.233345543,759
X30,Donnybrook Church Donnybrook,53.3183302,-6.230561954,760
X30,Teresian School Donnybrook,53.31610038,-6.227487269,761
X30,RTE Donnybrook,53.31451707,-6.224370902,762
X30,Belfield Court Donnybrook,53.31232013,-6.221100292,763
X30,UCD Belfield,53.30489661,-6.216937361,4952
X31,River Forest Louisa Valley,53.37233777,-6.491540253,7820
X31,River Forest Leixlip,53.37205415,-6.489010497,3995
X31,Captain's Hill Saint Catherine'S Park,53.3711668,-6.486366894,3996
X31,Riverdale Leixlip,53.36694952,-6.487628333,3997
X31,Leixlip Leixlip,53.36449238,-6.487354814,3998
X31,Cooldrinagh Terrace Leixlip,53.36183674,-6.483482329,3999
X31,Springfield Hotel Leixlip,53.36053963,-6.478314797,4000
X31,Liffey Valley Golf Lucan,53.35892285,-6.472062315,4001
X31,Leixlip Road Lucan,53.35551692,-6.460211089,3949
X31,Ball Alley House Lucan,53.35560253,-6.455010021,3950
X31,Lucan Village Lucan,53.35656433,-6.448094763,3372
X31,Lucan Heights Lucan,53.35808278,-6.441849813,3373
X31,St Mary's Church Lucan,53.35963425,-6.439524496,3374
X31,Chalet Gardens Lucan,53.3600895,-6.435165749,2233
X31,Ballydowd Grove Lucan,53.35973766,-6.430956783,2232
X31,Lucan Retail Park Lucan,53.35933659,-6.424390983,2234
X31,Hermitage Bridge Lucan,53.35886945,-6.410856561,2236
X31,Liffey Valley SC Liffey Valley,53.35616846,-6.391727442,2239
X31,Kennelsfort Road Palmerstown,53.3549293,-6.371268077,2241
X31,The Oval Palmerstown,53.35392734,-6.367009833,2242
X31,Memorial Gardens Islandbridge,53.34317891,-6.315380867,7435
X31,South Circular Road Islandbridge,53.34343715,-6.311390721,2722
X31,Heuston Station Heuston Station,53.34615602,-6.292794016,4413
X31,Sarsfield Quay Wolfe Tone Quay,53.34707371,-6.284676221,1476
X31,Arran Quay The Coombe,53.34636759,-6.278711651,7854
X31,Four Courts Smithfield,53.34562263,-6.27318436,7856
X31,Ormond Quay Temple Bar,53.34605803,-6.268495613,7883
X31,Bachelors Walk Dublin,53.34702802,-6.261667029,315
X31,Moss Street Near Tara Station,53.34701085,-6.251859622,7733
X31,Prince's St South Pearse Station,53.34561679,-6.249348322,7861
X31,Pearse Station Pearse Station,53.34288503,-6.249970997,2809
X31,Merrion Square West Merrion Square,53.34079501,-6.250897035,2810
X31,Merrion Street Dublin City South,53.33936001,-6.252307945,2811
X31,Pembroke St Lower Dublin City South,53.33710592,-6.251859401,785
X31,Embassy of Malta Dublin City South,53.33518204,-6.256098003,786
